index,antecedent,consequent,confidence,support,interest
1127,they,be,0.6175878992678413,0.019190143926079446,0.05682119351754822
1128,"as,and,the",be,0.6167063177372456,0.017497631232234242,0.05593961198695252
1129,"as,and,of",be,0.6165942964440794,0.013135098513238849,0.05582759069378629
1130,have,be,0.5055288014385217,0.06114795860968957,0.055237904311771335
1131,say,be,0.6159469568174091,0.018115135863518976,0.05518025106711599
1132,world,be,0.6159159159159159,0.010255076913076849,0.0551492101656228
1133,"from,a,the",be,0.6158166363084396,0.01014257606932052,0.055049930558146554
1134,"as,the",be,0.6147216076696165,0.03334275007062553,0.053954901919323395
1135,his,be,0.5069097324316377,0.017240129300969756,0.053856973318655355
1136,"have,to,of",be,0.6144387630874117,0.012617594631959739,0.05367205733711866
1137,people,be,0.5071409323632444,0.014115105863293976,0.05362577338704866
1138,"and,a,of",be,0.6143594605983986,0.029157718682890122,0.05359275484810555
1139,"as,of",be,0.6141991230332732,0.023812678595089464,0.053432417282980094
1140,"an,a",be,0.613543850992969,0.012435093263199474,0.05277714524267596
1141,"with,to,the",be,0.6131066923241394,0.01433760753205649,0.05233998657384631
1142,"at,of,the",be,0.6130552609873925,0.013007597556981677,0.05228855523709941
1143,"and,of",be,0.6126637916735778,0.0738755540666555,0.05189708592328468
1144,all,be,0.6125570494634267,0.012415093113198349,0.051790343713133624
1145,more,the,0.5758826724606192,0.01325259939449546,0.05157374014362681
1146,"on,to,the",be,0.6108252523253512,0.015432615744618084,0.05005854657505815
1147,"have,to,the",be,0.6108216731169991,0.02051765388240412,0.050054967366706005
1148,"have,and,in",be,0.6100481422046661,0.012355092663194974,0.049281436454372995
1149,'s,be,0.5118220597196831,0.04199531496486224,0.048944646030609995
1150,will,be,0.5119791666666667,0.014745110588329412,0.04878753908362643
1151,why,be,0.5132232077467654,0.031535236514273854,0.04754349800352764
1152,to,be,0.6080310659725185,0.17810883581626863,0.047264360222225466
1153,"at,in",be,0.6075716736094094,0.012397592981947364,0.046804967859116364
1154,"and,a",be,0.6074588604978086,0.05509541321559912,0.046692154747515535
1155,"at,of",be,0.6072776845637584,0.014477608582064365,0.04651097881346533
1156,"a,of",be,0.6070996369503833,0.06396297972234792,0.04633293120009019
1157,"have,and,of,the",be,0.606974921630094,0.011617587131903489,0.04620821587980095
1158,"have,a,of,the",be,0.6069644208932626,0.01002257516931377,0.04619771514296955
1159,their,be,0.5149038461538461,0.016065120488403663,0.04586285959644698
1160,"have,for",be,0.6064343845371313,0.011922589419420645,0.045667678786838195
1161,"have,a,in",be,0.6054603854389722,0.011310084825636193,0.0446936796886791
1162,"it,do",be,0.5163138231631382,0.010365077738083036,0.04445288258715485
1163,"with,to",be,0.6040816326530613,0.019980149851123882,0.04331492690276817
1164,"as,and",be,0.6040235525024534,0.021542661569961773,0.04325684675216035
1165,"on,of,the",be,0.6023527528809219,0.018817641132308494,0.041586047130628856
1166,"have,in,of,the",be,0.6021794508915935,0.010637579781848363,0.041412745141300444
1167,"state,the",be,0.6012046505112761,0.010730080475603566,0.04043794476098306
1168,"have,and,the",be,0.6009811320754717,0.019907649307369806,0.040214426325178576
1169,"as,a",be,0.6000712504453153,0.021055157913684352,0.0393045446950222
1170,and,be,0.5998636924607195,0.16283122123415925,0.039096986710426385
1171,"what,a,be",the,0.5633764832793959,0.02089015667617507,0.03906755096240355
1172,"on,and,of",be,0.599708242159008,0.010277577081828113,0.038941536408714894
1173,"from,to,the",be,0.5994298745724059,0.013142598569489272,0.03866316882211285
1174,from,be,0.5221673073402893,0.03565776743325575,0.038599398410003816
1175,"have,a,the",be,0.5991251093613298,0.017120128400963008,0.03835840361103671
1176,"why,the",be,0.5987355394135055,0.011127583456875926,0.037968833663212465
1177,will,the,0.5615451388888889,0.01617262129465971,0.037236206571896524
1178,"with,in,the",be,0.5976908529909426,0.01501261259459446,0.03692414724064952
1179,"at,and",be,0.5975214269168404,0.01289759673197549,0.03675472116654732
1180,"with,a,the",be,0.5974672583612946,0.013800103500776257,0.03670055261100147
1181,"on,to",be,0.59738003908229,0.020635154763660728,0.0366133333319969
1182,"have,in,of",be,0.5971028725754972,0.012160091200684005,0.03633616682520413
1183,time,be,0.5970388155262105,0.014920111900839257,0.03627210977591744
1184,"on,and,the",be,0.5959539717891611,0.0160551204134031,0.035187266038868015
1185,"have,and,of",be,0.5959295929592959,0.01354260156951177,0.03516288720900285
1186,"from,in,the",be,0.595519516217702,0.010832581244359332,0.03475281046740897
1187,become,the,0.5586854460093896,0.010115075863068973,0.03437651369239725
1188,in,be,0.5942675211636076,0.18058885441640812,0.03350081541331451
1189,"on,in,the",be,0.5939989088925259,0.013610102075765568,0.03323220314223285
1190,"what,to",the,0.5568534906588004,0.03539526546449098,0.03254455834180803
1191,an,the,0.5562346150581444,0.032765245739343044,0.03192568274115204
1192,"'s,the",be,0.5288538250155128,0.02983022372667795,0.03191288073478027
1193,"on,a,the",be,0.5925312920244129,0.014320107400805505,0.03176458627411982
1194,state,be,0.5923932982756512,0.012110090825681192,0.031626592525358155
1195,"his,the",be,0.5296085647373704,0.011872589044417833,0.03115814101292269
1196,"have,and,a",be,0.5914334806087383,0.012047590356927677,0.030666774858445267
1197,would,be,0.5301862278042443,0.015302614769610772,0.03058047794604879
1198,use,the,0.5546900357026939,0.02136266021995165,0.030381103385701547
1199,as,be,0.5908836781004374,0.04491783688377663,0.030116972350144322
1200,"with,a,of",be,0.5907827359180687,0.010095075713067848,0.030016030167775654
1201,"with,and,the",be,0.5905128910909258,0.01609012067590507,0.02974618534063267
1202,"an,in",be,0.5904384225600352,0.013400100500753756,0.02967171680974212
1203,"a,in",be,0.5896517658681156,0.05968794765960745,0.028885060117822547
1204,"on,the",be,0.5895519452421226,0.03746778100835756,0.02878523949182954
1205,on,be,0.5321453084881917,0.05233289249669373,0.028621397262101334
1206,"have,in,the",be,0.5885223962843423,0.01869014017605132,0.02775569053404925
1207,when,be,0.5883897523241786,0.02072765545741593,0.02762304657388548
1208,when,the,0.5515577318856008,0.019430145726092946,0.027248799568608373
1209,use,be,0.587990912041545,0.02264516983877379,0.027224206291251885
1210,"on,of",be,0.5876925211599834,0.021177658832441243,0.0269258154096903
1211,with,be,0.5342698898055732,0.04630284727135454,0.026496815944719865
1212,what,the,0.5507079486511925,0.137493531201484,0.026399016334200165
1213,if,be,0.5866261398176292,0.023160173701302758,0.02585943406733615
1214,"he,the",be,0.5863301060396496,0.012717595381965366,0.025563400289356553
1215,more,be,0.5863117870722433,0.01349260119450896,0.025545081321950214
1216,at,be,0.5862967707735124,0.03318024885186639,0.025530065023219306
1217,"with,of,the",be,0.5860410161195038,0.017360130200976508,0.025274310369210684
1218,"have,a,of",be,0.5859114707282247,0.012310092325692443,0.02514476497793161
1219,"after,the",be,0.5858559498956158,0.011225084188131411,0.025089244145322764
1220,its,be,0.5357444243520193,0.011110083325624942,0.025022281398273782
1221,"from,of,the",be,0.5855277475516866,0.013452600894506709,0.02476104180139349
1222,"have,to",be,0.5849218789502958,0.02892021690162676,0.02415517320000271
1223,"from,and,the",be,0.5848541278708876,0.011777588331912489,0.02408742212059456
1224,"with,and,of",be,0.5847906730259671,0.011035082763120723,0.02402396727567402
1225,"with,the",be,0.5843755747654957,0.031772738295537215,0.02360886901520265
1226,one,be,0.5835795366194994,0.01876514073855554,0.02281283086920627
1227,also,be,0.5830833141010847,0.012632594744460584,0.022316608350791634
1228,"or,be",the,0.5464292805612548,0.02064015480116101,0.022120348244262455
1229,"'s,a",be,0.5392129757626025,0.014627609707072803,0.021553729987690562
1230,after,be,0.5401023890784983,0.015825118688390163,0.020664316671794802
1231,where,the,0.5038787878787879,0.010392577944334583,0.020430144438204456
1232,"at,a",be,0.5810608675641468,0.012625094688210162,0.020294161813853684
1233,work,the,0.5048676984523215,0.010112575844318832,0.019441233864670893
1234,"on,and",be,0.5799970777323202,0.01984764885736643,0.01923037198202715
1235,"have,a",be,0.5418099116729254,0.025610192076440573,0.018956794077367722
1236,"their,the",be,0.5418143626099514,0.010317577381830364,0.018952343140341665
1237,it,the,0.5058490773286467,0.04605284539634047,0.01845985498834568
1238,"on,a",be,0.5428808175666344,0.019655147413605602,0.01788588818365866
1239,"have,of,the",be,0.5783929777177582,0.021415160613704604,0.017626271967465135
1240,"or,a",the,0.5414611767404519,0.011802588519413895,0.01715224442345953
1241,"it,a,be",the,0.5073213588442015,0.012992597444480834,0.016987573472790896
1242,other,be,0.5774539877300614,0.01317759883199124,0.01668728197976832
1243,"on,in",be,0.5773647760147278,0.016465123488426162,0.016598070264434717
1244,"'s,in,the",be,0.5773290970585221,0.014082605619542147,0.016562391308229008
1245,he,be,0.5772381945478922,0.019375145313589852,0.016471488797599076
1246,would,the,0.5405803378085752,0.015602617019627648,0.01627140549158279
1247,about,the,0.5405686218947766,0.014307607307054803,0.01625968957778423
1248,"'s,of,the",be,0.5766823831975997,0.016817626132195992,0.015915677447306598
1249,"from,the",be,0.5764439411098528,0.025450190876431574,0.01567723535955967
1250,an,be,0.5756302521008403,0.03390775430815731,0.014863546350547208
1251,"with,of",be,0.5754099514392287,0.020440153301149757,0.014643245688935602
1252,"from,in",be,0.5753321092990604,0.013317599881999116,0.014565403548767342
1253,"with,in",be,0.5750189250567752,0.018990142426068196,0.014252219306482128
1254,"'s,to",be,0.5466431378840138,0.017037627782208367,0.01412356786627933
1255,"from,of",be,0.5740862538757869,0.015275114563359225,0.013319548125493852
1256,"with,and",be,0.5730182717406237,0.020855156413673102,0.012251565990330615
1257,new,be,0.5723765605668654,0.012722595419465646,0.011609854816572285
1258,"if,be",the,0.5129533678756477,0.011880089100668255,0.011355564441344668
1259,many,be,0.5502304147465438,0.010447578356837676,0.01053629100374931
1260,"you,the",be,0.5503800217155266,0.012672595044462833,0.010386684034766502
1261,"it,be",the,0.5140552995391705,0.03346525098938242,0.010253632777821875
1262,"from,and",be,0.5709861608438982,0.014750110625829694,0.010219455093605112
1263,"from,to",be,0.5708278364116095,0.017307629807223553,0.01006113066131642
1264,india,the,0.5145609318996416,0.011485086138146037,0.0097480004173508
1265,"from,a",be,0.5703863542951089,0.013877604082030615,0.009619648544815784
1266,or,the,0.515028502332009,0.029815223614177107,0.009280429984983352
1267,"'s,and",be,0.552164484780339,0.017187628907216805,0.00860222096995411
1268,"have,and",be,0.5691204793494543,0.02659519946399598,0.00835377359916123
1269,into,be,0.552634986404247,0.010670080025600192,0.008131719346046062
1270,"'s,of",be,0.568701458953328,0.019587646907351805,0.007934753203034939
1271,"'s,in",be,0.5672423671932553,0.01732512993847454,0.006475661442962188
1272,"with,a",be,0.5552478537801163,0.020050150376127823,0.0055188519701767635
1273,"you,what",be,0.555835340486096,0.012692595194463958,0.0049313652641971295
1274,"have,the",be,0.5656335765446148,0.04225031687737658,0.004866870794321687
1275,like,be,0.5646510743487355,0.014847611357085178,0.0038843685984424337
1276,"'s,a,the",be,0.5644316396018858,0.010775080813106097,0.003664933851592722
1277,about,be,0.5587040710305091,0.014787610907081803,0.0020626347197839623
1278,"have,in",be,0.5626349261917265,0.024107680807606058,0.0018682204414334214
1279,a,be,0.562599659589716,0.15700867756508174,0.001832953839422946
1280,"'s,to,the",be,0.5590559589918838,0.013087598156986178,0.0017107467584093206
1281,a,the,0.523058317656544,0.145973594801961,0.0012506146604484014
1282,"have,of",be,0.5599345870809485,0.02568019260144451,0.0008321186693446281
1283,"'s,and,the",be,0.5614281416106709,0.013995104963287224,0.0006614358603778125
1284,"you,be",the,0.5241443490848929,0.012672595044462833,0.0001645832320994467
